ID	Cited Article	normalized_id	s2_paperId	year	publicationVenue	journal	citationCount	_error
8817	https://doi.org/10.18653/v1/2020.acl-main.747	6fec3e579c7cd4f13bdabbee2b6ac2e8ff5941c6	6fec3e579c7cd4f13bdabbee2b6ac2e8ff5941c6	2019	Annual Meeting of the Association for Computational Linguistics	ArXiv	7133	
8823	https://doi.org/10.1145/3626772.3657884	d423a780cc4ce6f9ac22b7bd0fd230ebd7f038ff	d423a780cc4ce6f9ac22b7bd0fd230ebd7f038ff	2024	Annual International ACM SIGIR Conference on Research and Development in Information Retrieval	Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval	5	
8824	https://www.semanticscholar.org/paper/5a0cc05753097721d2c6397d7a7ad0ce4acf4569	5a0cc05753097721d2c6397d7a7ad0ce4acf4569	5a0cc05753097721d2c6397d7a7ad0ce4acf4569	2016	International Conference on Language Resources and Evaluation		26	
8836	https://www.semanticscholar.org/paper/d77cdbb1c4a7e1707c32a1c6db2b1e7ddf351483	d77cdbb1c4a7e1707c32a1c6db2b1e7ddf351483	d77cdbb1c4a7e1707c32a1c6db2b1e7ddf351483	2013			11	
9627	https://doi.org/10.1109/ICCCEEE.2018.8515862	b0dd1285be70eb803e247b5bb254bd76c239849d	b0dd1285be70eb803e247b5bb254bd76c239849d	2018		2018 International Conference on Computer, Control, Electrical, and Electronics Engineering (ICCCEEE)	20	
9674	https://www.semanticscholar.org/paper/25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	25ca4a36df2955b345634b5f8a6b6bb66a774b3c	2012	International Conference on Language Resources and Evaluation		1965	
9658	https://doi.org/10.21248/jlcl.36.2023.243	8cf70c5cd8b195ed7a399ea2cdc0b0e8f08c61ce	8cf70c5cd8b195ed7a399ea2cdc0b0e8f08c61ce	2022	Journal for Language Technology and Computational Linguistics	ArXiv	22	
9659	https://doi.org/10.1145/3578553	2f98bb1a5f9b4ffd7dc4f4eda393087ba25d7359	2f98bb1a5f9b4ffd7dc4f4eda393087ba25d7359	2022		ACM Transactions on Asian and Low-Resource Language Information Processing	21	
9685	https://doi.org/10.48550/arXiv.2207.04672	e19b54ad4c1c8af045069e9cac350ffc2ce60e1a	e19b54ad4c1c8af045069e9cac350ffc2ce60e1a	2022	arXiv.org	ArXiv	1439	
9642	https://doi.org/10.18653/v1/2020.emnlp-main.340	934a7e59533fb0d9f99a3de305ad2b7ae4fe1bf6	934a7e59533fb0d9f99a3de305ad2b7ae4fe1bf6	2020	Conference on Empirical Methods in Natural Language Processing		49	
9679	https://doi.org/10.18653/v1/2021.mrl-1.11	b2474a00d7de3373bab934c09acef1994fa82207	b2474a00d7de3373bab934c09acef1994fa82207	2021		Proceedings of the 1st Workshop on Multilingual Representation Learning	231	
9681	https://doi.org/10.1145/3597494	29ae62c3edc47fe6bac1253ce11494c7723bb308	29ae62c3edc47fe6bac1253ce11494c7723bb308	2023		ACM Transactions on Asian and Low-Resource Language Information Processing	10	
9633	https://doi.org/10.1561/1500000019	47ced790a563344efae66588b5fb7fe6cca29ed3	47ced790a563344efae66588b5fb7fe6cca29ed3	2009	Foundations and Trends in Information Retrieval	Found. Trends Inf. Retr.	4187	
9636	https://doi.org/10.18653/v1/2021.emnlp-main.99	ab364a00a356e5cb8c9e9b144b57e0517bce56f6	ab364a00a356e5cb8c9e9b144b57e0517bce56f6	2021	Conference on Empirical Methods in Natural Language Processing		35	
9652	https://doi.org/10.1007/978-981-15-4828-4_18	5c24795ecdf5ac2f84855a283785e6183a22229b	5c24795ecdf5ac2f84855a283785e6183a22229b	2019			10	
9645	https://doi.org/10.48550/arXiv.2205.12522	a8260077135246476a0b0601495ef08e56c21a50	a8260077135246476a0b0601495ef08e56c21a50	2022	Conference on Empirical Methods in Natural Language Processing	ArXiv	97	
9671	https://doi.org/10.1016/j.dib.2020.106517	12624c018c01551c18e0923388399af5bba4cd9b	12624c018c01551c18e0923388399af5bba4cd9b	2020	Data in Brief	Data in Brief	14	
9691	https://doi.org/10.18653/v1/2023.emnlp-main.11	8a930572177545e7394ba5cd03e9342142da564e	8a930572177545e7394ba5cd03e9342142da564e	2023	Conference on Empirical Methods in Natural Language Processing		28	
9831	https://doi.org/10.1016/j.dib.2025.111276	b8abf2e585f95afcbddd8d9b282e5deedad8bcdd	b8abf2e585f95afcbddd8d9b282e5deedad8bcdd	2025	Data in Brief	Data in Brief	3	
10010	https://doi.org/10.3115/v1/D14-1162	f37e1b62a767a307c046404ca96bc140b3e68cb5	f37e1b62a767a307c046404ca96bc140b3e68cb5	2014	Conference on Empirical Methods in Natural Language Processing		32778	
10007	https://doi.org/10.1007/978-3-030-83527-9_41	58ac773c22fceb8cd453fd4dc793720e8785b850	58ac773c22fceb8cd453fd4dc793720e8785b850	2021	Workshop on Time-Delay Systems		1	
10014	https://doi.org/10.1109/ICAIIC60209.2024.10463261	36666fe19ff3e2a41a10d093ca567c27af72b222	36666fe19ff3e2a41a10d093ca567c27af72b222	2024	Digital Signal Processing and Signal Processing Education Workshop	2024 International Conference on Artificial Intelligence in Information and Communication (ICAIIC)	1	
10009	https://doi.org/10.1007/978-3-031-24337-0_28	85787f7d0a837b015ecca54580a3a1e461e1800d	85787f7d0a837b015ecca54580a3a1e461e1800d	2019	Conference on Intelligent Text Processing and Computational Linguistics	ArXiv	9	
10012	https://doi.org/10.48550/arXiv.2305.15749	22812ef9c089322ea6a26d1c0711a415b552eb95	22812ef9c089322ea6a26d1c0711a415b552eb95	2023	Interspeech		3	
10015	https://doi.org/10.48550/arXiv.2502.11020	edad859dc060afcfd8b8a6ec8d984a4f6a1ab1c5	edad859dc060afcfd8b8a6ec8d984a4f6a1ab1c5	2025	Annual Meeting of the Association for Computational Linguistics	ArXiv	3	
10204	https://www.semanticscholar.org/paper/4f39041e2d53ee4b0c171ed836fe7136395f2ad1	4f39041e2d53ee4b0c171ed836fe7136395f2ad1	4f39041e2d53ee4b0c171ed836fe7136395f2ad1	2016			6	
10231	https://doi.org/10.18653/v1/2020.fever-1.2	212ec41713401544b946b604b009162c2a1d2df3	212ec41713401544b946b604b009162c2a1d2df3	2020		ArXiv	65	
10228	https://doi.org/10.18653/v1/W17-1307	10ed2dfc007aae7b46437cf5eaff568ac393764f	10ed2dfc007aae7b46437cf5eaff568ac393764f	2017			133	
10213	https://doi.org/10.21437/interspeech.2022-143	19dbb57ad106137553bff4282149ac2800b5c176	19dbb57ad106137553bff4282149ac2800b5c176	2021	Interspeech	ArXiv	808	
10211	https://www.semanticscholar.org/paper/acc88786e83acc3a7fc0280bbe592706a8034c8f	acc88786e83acc3a7fc0280bbe592706a8034c8f	acc88786e83acc3a7fc0280bbe592706a8034c8f	2020			119	
10214	https://doi.org/10.1007/978-3-319-18117-2_2	4b043c3ae9a70b88161461f28655d0e01a3b4b9a	4b043c3ae9a70b88161461f28655d0e01a3b4b9a	2015	Conference on Intelligent Text Processing and Computational Linguistics		185	
10234	https://www.semanticscholar.org/paper/2c14719336ce6aa55db49e6afdcd15066e25d397	2c14719336ce6aa55db49e6afdcd15066e25d397	2c14719336ce6aa55db49e6afdcd15066e25d397	2015			5	
a10219	https://doi.org/10.48550/arXiv.2207.04796	f373f530f519cb1fcf3552fb1b2edb66c7711881	f373f530f519cb1fcf3552fb1b2edb66c7711881	2022	International Conference on Language Resources and Evaluation		7	
a10219	https://doi.org/10.1145/3568674	3e851661e1521c5353281cb6a86cf356aa5753a3	3e851661e1521c5353281cb6a86cf356aa5753a3	2022		ACM Transactions on Asian and Low-Resource Language Information Processing	16	
10559	https://www.semanticscholar.org/paper/cf4c9d626facb20c271ca5cbd04af5c0eb06f813	cf4c9d626facb20c271ca5cbd04af5c0eb06f813	cf4c9d626facb20c271ca5cbd04af5c0eb06f813	2021	International Conference on Language Resources and Evaluation		22	
10561	https://doi.org/10.48550/arXiv.2404.04487	c5a0520e9b61b35fa51927b907b7eac2d84fc172	c5a0520e9b61b35fa51927b907b7eac2d84fc172	2024	International Conference on Language Resources and Evaluation	ArXiv	9	
10904	https://doi.org/10.1109/TPAMI.2018.2848939	983da09d967b6c2b1fdfca51fc3bac6bc10d97e3	983da09d967b6c2b1fdfca51fc3bac6bc10d97e3	2019	IEEE Transactions on Pattern Analysis and Machine Intelligence	IEEE Transactions on Pattern Analysis and Machine Intelligence	730	
10907	https://doi.org/10.1109/CVPR.2016.254	400eb5386b13c32968fee796c71dec32aa754f1e	400eb5386b13c32968fee796c71dec32aa754f1e	2016	Computer Vision and Pattern Recognition	2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)	1453	
11182	https://doi.org/10.1287/mnsc.1070.0810	c23c263bedb8662ebc404f4e4a6b8c86a1acdef5	c23c263bedb8662ebc404f4e4a6b8c86a1acdef5	2004	Management Sciences	Quantitative Marketing	1814	
11181	https://doi.org/10.18653/v1/W19-3101	0d7a954ed76d8b82e28935f6d29b85bcf3949206	0d7a954ed76d8b82e28935f6d29b85bcf3949206	2019	Finite-State Methods and Natural Language Processing		2	
11190	https://doi.org/10.1145/2566486.2568002	db6612061addc8b4046f769e3cecaaffe880b7e6	db6612061addc8b4046f769e3cecaaffe880b7e6	2014	The Web Conference	Proceedings of the 23rd international conference on World wide web	306	
11189	https://www.semanticscholar.org/paper/4f7ba001255a08f2fd9387fb1a747ad09ffe1c0e	4f7ba001255a08f2fd9387fb1a747ad09ffe1c0e	4f7ba001255a08f2fd9387fb1a747ad09ffe1c0e	2014			68	
11217	https://www.semanticscholar.org/paper/0fe73c19513dfd17372d8ef58da0d0149725832c	0fe73c19513dfd17372d8ef58da0d0149725832c	0fe73c19513dfd17372d8ef58da0d0149725832c	2018	International Conference on Language Resources and Evaluation	ArXiv	1462	
11214	https://doi.org/10.21437/interspeech.2020-1096	d5ae43312497cd9648e7b2ed3b9370747d3317f0	d5ae43312497cd9648e7b2ed3b9370747d3317f0	2020	Interspeech		46	
11210	https://www.semanticscholar.org/paper/24ac368d08765dfad920ceefb79fba7bfe81d83c	24ac368d08765dfad920ceefb79fba7bfe81d83c	24ac368d08765dfad920ceefb79fba7bfe81d83c	2021	Machine Translation Summit		43	
11204	https://doi.org/10.1109/SLT54892.2023.10023141	7c73fe9266db0b35f551645ca37c6e7ce0980c4b	7c73fe9266db0b35f551645ca37c6e7ce0980c4b	2022	Spoken Language Technology Workshop	2022 IEEE Spoken Language Technology Workshop (SLT)	412	
11195	https://doi.org/10.18653/v1/2021.mrl-1.11	b2474a00d7de3373bab934c09acef1994fa82207	b2474a00d7de3373bab934c09acef1994fa82207	2021		Proceedings of the 1st Workshop on Multilingual Representation Learning	231	
11220	https://www.semanticscholar.org/paper/4e96e6d2abc54bc55d5489a9e5a666f273b69410	4e96e6d2abc54bc55d5489a9e5a666f273b69410	4e96e6d2abc54bc55d5489a9e5a666f273b69410	2019	International Conference on Language Resources and Evaluation		55	
11192	https://doi.org/10.21437/interspeech.2020-1096	d5ae43312497cd9648e7b2ed3b9370747d3317f0	d5ae43312497cd9648e7b2ed3b9370747d3317f0	2020	Interspeech		46	
11193	https://www.semanticscholar.org/paper/d90b9e0c1456caea44ab7b749e7d4ea12eb9dfce	d90b9e0c1456caea44ab7b749e7d4ea12eb9dfce	d90b9e0c1456caea44ab7b749e7d4ea12eb9dfce	2012	Workshop on Spoken Language Technologies for Under-resourced Languages		17	
11199	https://doi.org/10.1109/5.726791	162d958ff885f1462aeda91cd72582323fd6a1f4	162d958ff885f1462aeda91cd72582323fd6a1f4	1998	Proceedings of the IEEE	Proc. IEEE	56512	
11222	https://www.semanticscholar.org/paper/f5808755486ad4fe58d832e752e624382c5a2d5a	f5808755486ad4fe58d832e752e624382c5a2d5a	f5808755486ad4fe58d832e752e624382c5a2d5a	2020	International Conference on Language Resources and Evaluation		36	
11219	https://www.semanticscholar.org/paper/d90b9e0c1456caea44ab7b749e7d4ea12eb9dfce	d90b9e0c1456caea44ab7b749e7d4ea12eb9dfce	d90b9e0c1456caea44ab7b749e7d4ea12eb9dfce	2012	Workshop on Spoken Language Technologies for Under-resourced Languages		17	
11223	https://www.semanticscholar.org/paper/2b7326af648ec38685effd2a6dc2679d4e5fe97b	2b7326af648ec38685effd2a6dc2679d4e5fe97b	2b7326af648ec38685effd2a6dc2679d4e5fe97b	2017		Innovative Systems Design and Engineering	4	
11265	https://doi.org/10.48550/arXiv.2406.05888	496b98694868b12e3cfa3ab6da049691246e228d	496b98694868b12e3cfa3ab6da049691246e228d	2024	Annual Meeting of the Association for Computational Linguistics		2	
